person,84.986,69.086,181.123,332.333,0.924111
person,171.954,81.195,275.557,333.373,0.842848
chair,0.0,139.941,78.407,335.593,0.613477
cell phone,97.08,87.286,129.273,128.51,0.542755
person,292.091,133.94,448.0,330.962,0.478204
handbag,22.174,257.852,80.996,335.035,0.402067
chair,289.648,133.436,443.922,329.484,0.356285
clock,278.034,0.0,336.248,30.867,0.316232
cell phone,204.784,109.719,217.348,126.448,0.247585
handbag,173.02,84.866,275.255,328.854,0.246312
handbag,203.714,180.426,270.954,238.37,0.234301
chair,287.604,232.529,441.975,334.757,0.202447
cell phone,207.861,111.979,220.182,128.016,0.190623
handbag,193.868,156.184,270.731,271.641,0.065878
cell phone,112.965,102.213,127.692,127.678,0.065
handbag,201.516,165.937,273.701,250.87,0.050612
handbag,58.131,260.693,83.181,334.869,0.048773
cell phone,105.993,98.358,127.192,129.107,0.04581
chair,397.437,233.602,441.806,312.511,0.041077
handbag,23.008,255.947,61.607,334.264,0.035101
cell phone,120.459,115.593,127.326,127.282,0.032775
cell phone,97.436,87.427,114.8,108.685,0.029602
chair,303.287,208.313,441.651,318.131,0.025814
backpack,280.491,317.824,355.932,336.0,0.025206
chair,293.423,134.61,410.264,222.025,0.025088
cell phone,97.402,87.626,121.759,119.392,0.024788
handbag,289.95,223.309,441.981,320.347,0.024731
handbag,25.198,219.49,80.629,335.742,0.0214
handbag,289.323,140.199,444.867,335.321,0.021378
couch,285.603,231.343,442.633,335.964,0.020495
cell phone,203.917,107.162,218.133,130.628,0.020473
handbag,324.821,235.556,363.065,291.016,0.020323
handbag,24.087,275.492,72.612,335.706,0.020035
cell phone,288.227,130.939,444.065,332.068,0.0198
chair,0.068,141.478,74.836,272.812,0.019112
chair,286.706,135.405,392.85,321.278,0.018992
handbag,200.009,162.508,260.321,234.169,0.018467
suitcase,280.491,317.824,355.932,336.0,0.018105
couch,289.285,141.098,444.882,334.768,0.017461
cell phone,117.431,112.143,127.144,127.653,0.017194
cell phone,360.183,223.029,371.866,239.09,0.016727
chair,18.425,216.551,80.821,332.081,0.014117
couch,0.0,140.252,79.095,335.341,0.013119
chair,285.779,141.168,344.933,310.652,0.013017
person,193.868,156.184,270.731,271.641,0.012829
chair,22.126,257.421,81.323,335.19,0.012195
cell phone,207.001,106.829,220.33,126.255,0.011159
handbag,58.934,286.324,83.045,335.646,0.01081
cell phone,206.045,107.967,222.885,130.94,0.010054
handbag,50.538,279.475,84.057,334.198,0.009949
chair,373.469,143.402,404.469,196.822,0.009634
chair,305.307,218.651,424.413,262.893,0.009275
remote,97.08,87.286,129.273,128.51,0.0092
chair,330.572,229.884,441.317,322.541,0.009053
