person,94.304,270.486,169.549,413.629,0.821032
kite,139.042,228.736,164.627,261.705,0.196485
kite,141.281,210.677,185.951,257.105,0.127615
kite,147.423,202.626,236.027,250.983,0.115066
kite,162.435,210.23,204.073,253.224,0.102982
person,139.058,228.087,164.661,262.438,0.088631
kite,135.52,240.186,146.353,263.348,0.082054
kite,191.796,208.222,205.519,226.139,0.07627
kite,211.226,199.248,250.514,238.532,0.074472
kite,137.806,221.254,174.469,266.66,0.06768
kite,290.71,4.846,556.994,74.931,0.064611
kite,143.127,223.972,163.226,252.925,0.063846
person,135.52,240.186,146.353,263.348,0.054113
person,143.152,224.177,162.737,252.534,0.051732
kite,175.584,208.596,221.877,249.88,0.049381
kite,189.851,207.157,207.565,229.463,0.038594
kite,170.936,213.739,197.817,247.536,0.035613
person,191.796,208.222,205.519,226.139,0.0335
kite,192.917,201.045,239.758,234.286,0.029965
person,230.458,211.217,245.87,243.353,0.020563
kite,106.602,256.45,120.942,267.779,0.020548
kite,105.507,255.739,124.599,268.859,0.020212
potted plant,322.497,154.375,636.24,357.309,0.019287
bird,216.593,199.416,250.77,235.33,0.018059
potted plant,461.299,284.051,485.148,314.509,0.017946
kite,143.518,224.313,181.05,263.205,0.017327
kite,185.401,210.803,214.702,246.56,0.016749
kite,201.391,197.648,254.963,244.381,0.016175
bicycle,216.593,199.416,250.77,235.33,0.016159
kite,129.926,210.241,186.606,274.499,0.015049
sports ball,106.602,256.45,120.942,267.779,0.01363
kite,103.678,233.693,154.845,270.539,0.013406
person,189.851,207.157,207.565,229.463,0.013182
bowl,305.005,153.709,354.219,190.94,0.012074
bird,232.419,205.78,253.976,230.99,0.011537
kite,267.6,0.0,609.199,76.948,0.01122
person,141.281,210.677,185.951,257.105,0.011086
umbrella,171.033,0.0,258.866,95.18,0.010821
kite,177.255,211.261,199.724,230.881,0.010722
bicycle,139.058,228.087,164.661,262.438,0.010348
person,211.226,199.248,250.514,238.532,0.010253
umbrella,187.138,3.891,238.882,109.609,0.010209
kite,298.194,21.059,462.795,84.271,0.010111
bird,187.19,3.657,238.644,110.462,0.009957
kite,195.667,210.998,232.492,242.281,0.009693
person,170.936,213.739,197.817,247.536,0.009654
umbrella,279.255,0.0,598.002,72.934,0.009516
umbrella,215.963,198.849,251.296,235.707,0.009468
kite,153.528,215.794,183.442,250.143,0.009388
person,232.419,205.78,253.976,230.99,0.009381
person,116.223,275.532,173.416,411.28,0.008473
bed,322.497,154.375,636.24,357.309,0.008283
potted plant,437.764,271.645,473.937,297.73,0.008261
bottle,235.77,104.202,287.108,157.408,0.008074
person,162.25,211.906,203.407,250.115,0.007781
kite,200.266,201.723,231.355,231.572,0.007652
kite,230.458,211.217,245.87,243.353,0.00739
kite,290.166,10.153,558.475,104.657,0.007316
bottle,303.435,151.388,356.774,212.263,0.007196
chair,216.593,199.416,250.77,235.33,0.007047
potted plant,437.461,277.6,471.642,308.423,0.006814
bench,364.745,423.258,477.167,480.0,0.006618
potted plant,305.005,153.709,354.219,190.94,0.005981
kite,150.681,227.509,176.72,261.178,0.005858
bicycle,147.423,202.626,236.027,250.983,0.005807
potted plant,420.072,256.629,530.964,323.756,0.005733
bird,191.173,0.0,233.426,25.538,0.005683
cup,303.489,153.799,357.079,213.556,0.005647
person,425.409,267.7,443.897,293.519,0.005528
tennis racket,105.507,255.739,124.599,268.859,0.005513
cup,235.77,104.202,287.108,157.408,0.005448
bicycle,162.25,211.906,203.407,250.115,0.005441
kite,320.101,26.13,428.491,80.206,0.005188
bench,303.489,153.799,357.079,213.556,0.004976
bench,279.255,0.0,598.002,72.934,0.004953
person,143.518,224.313,181.05,263.205,0.004769
sports ball,105.507,255.739,124.599,268.859,0.004738
couch,323.814,151.237,638.302,356.453,0.004729
person,150.681,227.509,176.72,261.178,0.004653
surfboard,215.963,198.849,251.296,235.707,0.004594
tennis racket,154.456,339.505,168.893,380.229,0.004484
person,147.423,202.626,236.027,250.983,0.00428
kite,121.982,246.103,150.98,268.508,0.004215
motorcycle,139.042,228.736,164.627,261.705,0.004175
kite,130.693,205.454,243.983,285.735,0.004163
potted plant,233.911,103.296,286.208,157.76,0.004071
umbrella,304.111,15.562,543.352,87.306,0.004067
kite,167.758,229.007,195.845,254.196,0.004045
cup,305.005,153.709,354.219,190.94,0.003964
bench,171.033,0.0,258.866,95.18,0.00393
potted plant,357.793,232.11,596.152,348.518,0.003872
kite,201.4,215.668,226.544,239.927,0.003861
kite,232.419,205.78,253.976,230.99,0.003842
person,137.806,221.254,174.469,266.66,0.003826
surfboard,290.71,4.846,556.994,74.931,0.003711
banana,381.606,203.653,403.487,222.712,0.003583
skis,139.058,228.087,164.661,262.438,0.003562
potted plant,462.156,291.566,485.749,327.516,0.003529
umbrella,193.42,201.271,239.569,233.583,0.003513
bed,279.255,0.0,598.002,72.934,0.003475
potted plant,454.862,274.531,481.797,291.997,0.003465
bicycle,230.458,211.217,245.87,243.353,0.003411
kite,254.168,0.0,584.893,40.907,0.00334
bicycle,175.584,208.596,221.877,249.88,0.003291
bird,171.033,0.0,258.866,95.18,0.00329
person,185.401,210.803,214.702,246.56,0.003279
potted plant,434.671,195.305,448.521,211.203,0.003244
kite,105.956,253.342,128.203,270.491,0.00314
umbrella,97.184,0.0,309.687,99.13,0.003137
person,232.888,213.729,250.64,238.996,0.003084
kite,97.455,223.191,163.69,281.214,0.003075
person,174.611,232.204,190.69,252.672,0.003043
bench,187.138,3.891,238.882,109.609,0.003032
potted plant,433.674,192.901,451.167,212.599,0.00295
kite,106.324,195.364,269.039,295.943,0.002918
skateboard,126.779,371.513,148.999,412.589,0.002893
person,462.986,291.977,484.588,327.767,0.002864
person,175.584,208.596,221.877,249.88,0.002863
tennis racket,106.602,256.45,120.942,267.779,0.002862
person,177.545,211.544,199.42,230.212,0.002848
bench,234.523,103.184,286.37,156.58,0.00282
bird,188.954,75.63,230.062,101.89,0.002739
tennis racket,215.963,198.849,251.296,235.707,0.002727
cake,279.255,0.0,598.002,72.934,0.002681
potted plant,359.442,198.995,530.106,315.211,0.002672
bench,216.593,199.416,250.77,235.33,0.002639
kite,132.335,247.516,144.71,266.18,0.00262
bench,322.497,154.375,636.24,357.309,0.002604
bench,305.005,153.709,354.219,190.94,0.002577
suitcase,233.911,103.296,286.208,157.76,0.002532
skis,216.593,199.416,250.77,235.33,0.002428
umbrella,147.423,202.626,236.027,250.983,0.002423
frisbee,106.602,256.45,120.942,267.779,0.002395
bicycle,135.493,240.51,146.51,263.097,0.002373
train,322.497,154.375,636.24,357.309,0.002315
kite,66.163,184.237,251.016,321.837,0.00231
kite,174.611,232.204,190.69,252.672,0.002294
sports ball,101.677,256.927,119.553,266.964,0.002269
umbrella,175.584,208.596,221.877,249.88,0.002244
bicycle,232.419,205.78,253.976,230.99,0.002241
book,397.547,426.254,482.555,479.526,0.002232
person,153.528,215.794,183.442,250.143,0.002201
chair,232.419,205.78,253.976,230.99,0.002146
bicycle,137.806,221.254,174.469,266.66,0.002126
snowboard,139.042,228.736,164.627,261.705,0.002112
bicycle,141.281,210.677,185.951,257.105,0.002087
fire hydrant,186.471,8.98,240.009,98.893,0.002081
potted plant,352.905,168.783,371.833,191.558,0.002065
vase,186.471,8.98,240.009,98.893,0.002057
person,106.602,256.45,120.942,267.779,0.002052
bicycle,192.917,201.045,239.758,234.286,0.00204
bowl,233.911,103.296,286.208,157.76,0.002031
person,461.881,284.805,484.755,314.254,0.002023
bird,232.888,213.729,250.64,238.996,0.002021
potted plant,188.75,63.798,234.541,115.377,0.002021
bench,437.461,277.6,471.642,308.423,0.001976
bicycle,170.936,213.739,197.817,247.536,0.001966
airplane,215.963,198.849,251.296,235.707,0.001966
chair,234.523,103.184,286.37,156.58,0.001954
vase,234.523,103.184,286.37,156.58,0.001945
person,438.284,271.763,473.22,296.858,0.001944
umbrella,286.408,6.288,594.494,103.801,0.001931
potted plant,303.489,153.799,357.079,213.556,0.001928
potted plant,352.713,168.238,415.504,219.226,0.001917
bench,281.588,421.66,497.7,480.0,0.001912
potted plant,408.461,247.994,488.138,314.038,0.001904
handbag,94.558,270.007,170.027,414.454,0.001902
banana,371.92,201.006,413.908,228.025,0.001887
boat,215.963,198.849,251.296,235.707,0.001843
person,109.757,312.763,162.74,372.0,0.001837
person,418.239,267.971,436.178,290.755,0.001825
chair,303.489,153.799,357.079,213.556,0.001819
