person,57.765,268.608,346.727,481.908,0.874995
person,343.989,0.0,425.532,114.542,0.84816
skateboard,158.947,447.416,316.709,501.161,0.84058
person,79.304,37.657,103.921,65.55,0.833572
person,176.101,16.283,196.797,39.311,0.814331
person,148.641,14.05,171.564,47.218,0.721452
skateboard,330.556,105.83,425.529,147.087,0.334297
person,0.0,44.588,17.877,87.532,0.28516
person,215.187,24.611,222.489,30.541,0.193215
person,176.759,2.621,183.535,17.48,0.130589
skateboard,0.0,70.47,17.552,86.879,0.086381
person,181.692,1.762,189.744,16.84,0.067792
car,129.286,18.142,144.929,26.539,0.051011
skateboard,371.003,106.714,425.615,136.269,0.034267
person,327.781,0.0,337.317,6.981,0.0304
skateboard,0.0,44.588,17.877,87.532,0.025407
person,183.707,1.003,189.677,14.265,0.021385
person,178.738,1.393,190.564,17.429,0.017525
person,107.222,511.98,242.112,639.423,0.016522
car,196.842,2.886,211.622,11.144,0.016432
person,327.673,0.0,346.461,7.55,0.015667
person,96.236,23.892,110.608,34.118,0.014384
skateboard,391.38,106.137,425.784,124.113,0.012873
skateboard,402.96,66.416,425.854,106.554,0.012177
skateboard,327.673,0.0,346.461,7.55,0.011165
car,199.974,1.301,215.798,10.238,0.01094
person,11.152,45.988,24.067,54.177,0.010625
car,96.216,23.895,110.667,34.179,0.01036
person,0.0,34.708,15.908,69.757,0.009587
skateboard,327.781,0.0,337.317,6.981,0.009574
skateboard,409.285,65.614,426.078,101.822,0.009366
person,174.74,1.1,185.067,19.902,0.008477
skateboard,377.876,107.72,425.734,126.946,0.007964
car,196.917,5.001,208.833,12.005,0.00771
skateboard,196.329,447.76,279.599,499.697,0.006748
person,274.996,8.583,290.169,14.124,0.006745
person,152.109,10.981,165.378,19.042,0.006511
skateboard,390.432,97.219,426.255,121.662,0.006382
person,0.0,40.948,15.564,63.172,0.00595
person,0.0,70.47,17.552,86.879,0.00577
sports ball,215.187,24.611,222.489,30.541,0.005531
skateboard,377.93,58.887,422.46,89.88,0.005309
skateboard,328.673,0.0,357.692,8.811,0.004741
car,148.292,11.784,163.122,23.135,0.004234
skateboard,374.805,68.242,424.889,117.205,0.004129
person,168.012,11.346,203.811,45.699,0.004075
person,176.65,1.727,192.913,20.002,0.003751
person,328.673,0.0,357.692,8.811,0.003627
skateboard,325.889,0.0,348.402,11.411,0.003608
skateboard,155.189,432.565,319.956,520.496,0.003518
umbrella,96.236,23.892,110.608,34.118,0.003458
person,79.756,28.188,105.292,62.767,0.003321
bird,274.996,8.583,290.169,14.124,0.003051
skateboard,331.385,0.0,361.287,18.134,0.002973
skateboard,391.77,65.59,426.527,115.043,0.002939
person,148.712,11.97,162.081,23.018,0.00288
person,85.132,28.519,94.903,37.617,0.002871
snowboard,0.0,70.47,17.552,86.879,0.00286
person,151.461,11.242,166.801,23.863,0.002632
person,346.936,0.094,421.451,77.978,0.00238
person,180.385,0.597,191.425,14.732,0.002311
person,107.714,23.521,116.448,32.491,0.002309
skateboard,409.293,65.376,425.904,89.441,0.002291
person,282.033,8.32,290.213,13.426,0.002251
car,214.692,0.0,237.421,6.909,0.002239
car,139.166,17.626,146.239,24.751,0.002157
person,278.259,0.0,423.865,118.718,0.002142
skateboard,345.322,0.185,363.042,35.65,0.002129
skateboard,345.24,0.0,357.264,9.042,0.002121
person,363.918,6.213,407.926,101.297,0.002097
person,177.233,5.131,196.254,37.858,0.001987
snowboard,157.996,446.745,316.965,501.738,0.001898
car,189.06,4.866,200.138,13.587,0.001869
umbrella,129.286,18.142,144.929,26.539,0.001861
person,331.385,0.0,361.287,18.134,0.001855
skateboard,400.356,66.706,424.963,90.013,0.001826
person,86.462,26.941,95.134,35.555,0.001812
person,159.824,14.848,188.268,41.049,0.001759
person,175.809,21.498,197.645,43.209,0.001745
skateboard,387.421,62.844,419.996,110.687,0.001742
person,18.837,46.184,25.467,53.397,0.001637
person,212.076,20.161,223.514,37.14,0.001618
person,261.057,13.987,269.223,18.918,0.001572
backpack,215.187,24.611,222.489,30.541,0.001555
person,76.226,28.965,90.185,39.243,0.001551
skateboard,274.996,8.583,290.169,14.124,0.001514
car,185.951,4.26,201.447,14.403,0.001491
skateboard,335.544,1.14,364.334,35.529,0.001474
car,149.21,11.202,164.421,19.529,0.001466
person,325.889,0.0,348.402,11.411,0.001454
person,129.286,18.142,144.929,26.539,0.00141
skateboard,342.545,96.98,427.0,139.847,0.001361
skateboard,389.947,83.107,426.991,122.407,0.001342
skateboard,358.347,108.543,413.277,141.658,0.00134
person,147.87,18.819,165.236,47.537,0.001323
skateboard,340.013,65.122,425.816,137.531,0.001278
skateboard,366.617,111.642,423.177,145.67,0.001276
person,94.074,24.739,107.408,35.178,0.001273
skateboard,77.834,56.943,86.171,66.707,0.001252
person,339.113,1.157,363.609,35.427,0.001235
car,209.372,0.18,227.318,8.084,0.001226
person,186.391,1.379,195.988,12.687,0.001209
bird,282.033,8.32,290.213,13.426,0.001149
person,115.255,21.251,122.87,30.759,0.001136
person,189.06,4.866,200.138,13.587,0.001134
skateboard,387.205,109.772,419.787,124.246,0.001108
skateboard,377.928,65.93,426.735,86.781,0.001106
person,274.178,7.904,290.816,15.955,0.001089
skateboard,384.061,93.745,422.03,120.155,0.001067
skateboard,372.464,44.847,426.16,102.942,0.001064
person,260.859,12.172,271.556,18.138,0.001044
skateboard,76.086,62.105,86.503,67.041,0.001012
