sink,65.521,293.198,160.434,319.745,0.3049
cup,37.354,430.627,60.906,454.19,0.125641
cup,33.882,430.909,55.452,455.576,0.112893
bottle,141.882,130.536,162.635,181.456,0.045709
sink,70.946,275.807,166.4,319.306,0.040132
cup,54.842,428.21,74.554,452.357,0.038882
book,78.068,416.505,144.772,445.044,0.033356
book,5.116,308.602,73.178,333.34,0.027596
pizza,9.493,308.414,70.249,333.029,0.024264
refrigerator,304.416,50.656,392.204,352.003,0.020852
bowl,66.074,291.182,165.448,320.515,0.02076
bowl,78.068,416.505,144.772,445.044,0.01786
cake,8.067,308.341,71.16,333.718,0.017442
cup,70.608,420.01,96.161,445.513,0.013496
sandwich,9.493,308.414,70.249,333.029,0.012739
bowl,37.354,430.627,60.906,454.19,0.012406
refrigerator,293.018,145.271,408.025,455.484,0.011973
sink,63.552,295.984,165.529,332.76,0.011554
bowl,70.608,420.01,96.161,445.513,0.011104
boat,66.074,291.182,165.448,320.515,0.010923
bowl,11.644,307.473,74.306,333.267,0.010757
sink,11.325,415.911,186.773,480.448,0.010084
cup,41.837,424.045,68.437,449.541,0.009749
cup,10.208,435.065,36.458,455.698,0.009731
bed,13.166,415.816,186.105,480.891,0.009664
bowl,9.153,439.407,32.045,451.882,0.008581
bottle,33.882,430.909,55.452,455.576,0.008369
sink,37.509,294.524,214.875,335.359,0.008155
bottle,37.354,430.627,60.906,454.19,0.007987
refrigerator,287.007,22.911,382.184,330.019,0.007982
boat,157.45,294.285,236.396,318.687,0.007815
refrigerator,261.247,83.069,400.661,416.27,0.007774
book,96.919,417.058,142.592,443.591,0.007663
sink,157.45,294.285,236.396,318.687,0.007327
bowl,33.217,431.638,55.708,455.075,0.007307
clock,99.128,165.809,123.478,199.777,0.007146
sports ball,87.205,148.096,103.661,164.998,0.006336
refrigerator,13.166,415.816,186.105,480.891,0.006157
refrigerator,319.059,36.668,378.819,315.425,0.006026
refrigerator,290.545,59.61,409.0,387.284,0.005924
vase,141.882,130.536,162.635,181.456,0.00563
refrigerator,311.797,95.65,385.248,307.418,0.005459
bowl,76.225,418.697,98.998,438.844,0.005175
boat,161.156,296.512,212.961,316.265,0.004904
bottle,140.061,131.271,164.893,201.716,0.004771
bottle,54.791,428.112,74.658,452.62,0.004758
traffic light,234.626,341.543,265.205,374.342,0.004621
clock,142.202,130.263,164.517,185.069,0.004541
boat,37.509,294.524,214.875,335.359,0.004405
bottle,70.608,420.01,96.161,445.513,0.004321
vase,37.354,430.627,60.906,454.19,0.004144
donut,9.493,308.414,70.249,333.029,0.004118
book,4.489,314.31,72.665,340.962,0.003981
cup,9.153,439.407,32.045,451.882,0.003902
sink,76.919,414.299,139.668,447.169,0.003845
cup,34.865,424.728,128.204,463.663,0.003779
bed,76.097,410.828,140.773,451.214,0.003763
refrigerator,7.203,438.983,186.702,495.458,0.003707
boat,63.552,295.984,165.529,332.76,0.003551
book,161.156,296.512,212.961,316.265,0.003512
toilet,13.166,415.816,186.105,480.891,0.003505
sink,55.251,260.032,169.434,335.147,0.003384
toaster,33.882,430.909,55.452,455.576,0.003326
sports ball,99.128,165.809,123.478,199.777,0.003309
sink,6.223,440.771,186.624,494.808,0.003242
sink,168.112,296.173,227.704,315.428,0.003097
cup,54.709,426.495,76.75,445.865,0.003035
book,11.325,415.911,186.773,480.448,0.003017
bottle,41.837,424.045,68.437,449.541,0.002998
bowl,54.791,428.112,74.658,452.62,0.002994
banana,8.067,308.341,71.16,333.718,0.002912
sink,83.489,256.889,140.319,286.696,0.002781
refrigerator,294.206,210.228,377.016,483.143,0.002749
bottle,216.842,283.833,233.416,309.381,0.002632
person,232.35,341.879,265.665,371.595,0.002623
vase,33.882,430.909,55.452,455.576,0.002499
sink,34.865,424.728,128.204,463.663,0.002492
bottle,142.998,129.801,162.68,162.842,0.002484
bird,141.882,130.536,162.635,181.456,0.002477
potted plant,70.608,420.01,96.161,445.513,0.002467
boat,11.644,307.473,74.306,333.267,0.002434
clock,234.626,341.543,265.205,374.342,0.002423
suitcase,33.882,430.909,55.452,455.576,0.002391
cup,76.919,414.299,139.668,447.169,0.002362
refrigerator,220.083,173.32,397.696,474.002,0.002306
boat,160.257,269.344,238.338,335.239,0.002282
refrigerator,327.967,98.714,370.28,253.373,0.002157
sink,162.709,296.785,211.228,313.919,0.002142
couch,76.919,414.299,139.668,447.169,0.002119
bottle,165.459,134.384,186.007,178.875,0.002084
bottle,165.454,146.792,186.075,190.363,0.002052
toilet,76.919,414.299,139.668,447.169,0.002014
refrigerator,212.326,22.483,403.95,377.716,0.001988
sink,70.608,420.01,96.161,445.513,0.001924
sink,0.0,296.419,167.533,347.806,0.001902
