vase,251.557,162.915,400.982,351.298,0.399367
potted plant,177.789,1.706,464.999,330.254,0.062624
vase,198.584,47.385,453.334,354.964,0.056685
vase,345.658,152.229,479.391,317.512,0.056507
vase,280.799,143.916,488.617,330.338,0.043034
vase,231.011,106.346,421.729,296.553,0.035613
vase,217.306,133.652,547.796,374.044,0.028298
vase,337.306,154.119,430.658,319.933,0.023272
dining table,177.789,1.706,464.999,330.254,0.021526
potted plant,508.767,214.949,638.768,314.945,0.019095
potted plant,193.435,28.293,453.727,249.184,0.018879
dining table,251.369,162.415,401.76,352.069,0.016152
vase,514.123,221.386,632.444,314.139,0.015631
person,0.72,9.029,43.217,80.858,0.015453
potted plant,240.459,122.764,412.251,353.377,0.014459
vase,243.454,126.948,452.979,349.131,0.013267
dining table,217.306,133.652,547.796,374.044,0.013081
vase,326.336,115.391,495.13,292.727,0.00963
person,5.75,202.521,39.199,234.75,0.009488
vase,376.503,164.021,443.388,243.031,0.009325
vase,246.772,87.718,523.228,321.534,0.00857
potted plant,231.011,106.346,421.729,296.553,0.008356
vase,302.823,169.323,459.845,338.243,0.007557
vase,506.871,220.53,595.969,311.681,0.006665
vase,340.847,143.918,549.588,321.181,0.006439
dining table,280.799,143.916,488.617,330.338,0.006167
person,4.287,200.571,45.903,240.615,0.005968
potted plant,566.941,214.677,639.632,312.158,0.005307
potted plant,229.727,61.58,472.312,339.759,0.0053
dining table,229.727,61.58,472.312,339.759,0.005278
vase,372.858,150.803,516.73,314.623,0.00506
potted plant,248.097,7.191,578.438,332.897,0.004863
sports ball,594.66,142.336,638.424,196.926,0.004714
wine glass,251.369,162.415,401.76,352.069,0.004571
potted plant,506.871,220.53,595.969,311.681,0.004557
vase,123.159,160.444,463.903,355.704,0.004544
dining table,126.402,97.924,465.369,365.911,0.004275
potted plant,318.793,147.425,506.601,323.671,0.004111
potted plant,198.874,44.49,387.754,283.262,0.003926
cake,177.789,1.706,464.999,330.254,0.003917
vase,329.795,149.533,439.168,259.174,0.003728
bird,594.66,142.336,638.424,196.926,0.003568
vase,260.415,153.109,395.902,293.249,0.003434
car,5.75,202.521,39.199,234.75,0.003179
potted plant,326.336,115.391,495.13,292.727,0.003053
apple,0.72,9.029,43.217,80.858,0.003047
vase,292.39,165.187,600.525,345.493,0.002923
dining table,243.454,126.948,452.979,349.131,0.002849
potted plant,537.995,225.591,631.195,312.094,0.002582
potted plant,250.925,143.197,526.056,330.999,0.002452
vase,168.948,116.41,420.229,350.262,0.002432
orange,0.72,9.029,43.217,80.858,0.002422
vase,532.827,227.11,603.546,311.219,0.002375
vase,365.544,160.605,453.49,253.287,0.002372
person,1.78,2.562,59.044,202.924,0.002295
person,0.852,2.363,50.759,136.046,0.002141
bed,313.876,301.73,640.0,419.184,0.001958
bird,251.369,162.415,401.76,352.069,0.001934
sports ball,7.932,201.228,38.828,235.858,0.001912
potted plant,593.027,222.69,640.0,312.783,0.001884
dining table,315.647,300.31,640.0,419.532,0.001844
dining table,345.658,152.229,479.391,317.512,0.001818
dining table,193.435,28.293,453.727,249.184,0.00175
potted plant,504.127,141.912,640.0,313.1,0.001675
potted plant,130.55,9.985,390.334,315.184,0.001662
dining table,172.08,171.773,596.855,405.457,0.001626
potted plant,272.428,38.627,483.09,301.161,0.001588
vase,357.16,191.418,533.762,321.017,0.001583
potted plant,188.576,55.106,398.386,214.313,0.00156
vase,255.735,131.89,364.446,216.663,0.001528
vase,549.435,226.34,620.21,312.416,0.001527
car,4.287,200.571,45.903,240.615,0.001505
bowl,251.557,162.915,400.982,351.298,0.00149
potted plant,198.888,125.28,261.971,200.173,0.001487
vase,136.347,165.347,319.035,285.13,0.001485
vase,262.449,134.014,393.033,247.38,0.001457
vase,254.411,146.997,374.125,265.365,0.00144
dining table,231.011,106.346,421.729,296.553,0.001436
chair,508.767,214.949,638.768,314.945,0.001425
potted plant,157.691,76.425,304.338,251.043,0.00142
bowl,177.789,1.706,464.999,330.254,0.00141
potted plant,376.503,164.021,443.388,243.031,0.001366
broccoli,1.78,2.562,59.044,202.924,0.001363
potted plant,190.769,131.689,580.84,377.37,0.001345
potted plant,5.559,25.021,378.344,310.883,0.001302
bench,313.876,301.73,640.0,419.184,0.001254
dining table,252.442,66.809,569.738,336.977,0.001216
potted plant,339.882,55.842,486.062,284.125,0.00121
potted plant,126.402,97.924,465.369,365.911,0.001202
dining table,90.154,287.13,549.485,424.439,0.001171
vase,509.118,226.294,568.503,310.28,0.001154
vase,191.751,180.573,270.427,262.111,0.001097
broccoli,0.0,14.879,134.312,246.328,0.001068
vase,96.375,47.595,411.822,351.654,0.001052
vase,532.361,258.869,623.025,314.956,0.001049
cake,193.435,28.293,453.727,249.184,0.001044
bird,292.39,165.187,600.525,345.493,0.001027
sheep,594.66,142.336,638.424,196.926,0.00102
