car,356.61,274.841,397.423,310.623,0.904037
truck,540.067,263.137,626.742,351.009,0.780849
stop sign,429.406,243.488,436.462,258.748,0.253961
person,368.625,279.333,376.618,286.565,0.052133
motorcycle,267.087,274.703,292.914,291.284,0.047358
bicycle,275.236,275.244,294.297,287.91,0.041033
bicycle,234.91,286.684,254.733,305.088,0.038484
motorcycle,275.236,275.244,294.297,287.91,0.036821
bicycle,267.087,274.703,292.914,291.284,0.035899
traffic light,429.387,243.442,436.446,258.669,0.033813
motorcycle,265.105,274.573,286.641,287.218,0.0324
car,539.13,263.286,626.562,350.986,0.030487
chair,235.073,286.614,254.777,305.982,0.030322
bicycle,243.431,287.587,255.106,304.932,0.030209
bicycle,284.928,275.805,295.895,288.302,0.026844
traffic light,441.574,223.869,453.369,239.28,0.025718
traffic light,477.606,242.21,484.727,253.195,0.025572
traffic light,433.093,155.812,439.688,171.605,0.023889
chair,243.431,287.587,255.106,304.932,0.022612
clock,619.945,81.348,626.334,95.1,0.019209
stop sign,477.606,242.21,484.727,253.195,0.01722
bicycle,265.105,274.573,286.641,287.218,0.015097
chair,231.235,287.483,244.625,303.277,0.014492
person,487.722,273.379,492.92,286.328,0.014225
parking meter,487.722,273.379,492.92,286.328,0.012576
motorcycle,284.928,275.805,295.895,288.302,0.012184
motorcycle,264.562,275.207,277.217,286.486,0.011732
traffic light,307.696,160.894,313.518,172.788,0.011727
traffic light,338.256,200.219,344.191,205.745,0.011565
bicycle,5.6,104.942,48.733,181.839,0.011219
traffic light,290.171,257.159,298.59,267.911,0.011169
chair,232.805,286.799,243.866,298.134,0.010484
truck,621.24,304.656,639.741,352.998,0.01046
traffic light,289.905,251.806,298.958,267.992,0.010356
fire hydrant,487.722,273.379,492.92,286.328,0.009641
clock,575.182,93.691,582.554,105.146,0.008926
stop sign,478.577,240.638,490.78,257.471,0.007268
truck,356.982,275.462,397.301,309.892,0.007232
clock,605.302,85.027,613.997,95.302,0.006722
bench,234.91,286.684,254.733,305.088,0.0065
traffic light,307.906,159.036,313.186,169.765,0.006439
bicycle,527.858,291.155,540.452,300.741,0.006218
chair,235.539,285.054,253.232,299.322,0.006122
bench,514.989,285.025,528.444,295.8,0.005377
motorcycle,234.91,286.684,254.733,305.088,0.005312
bus,539.13,263.286,626.562,350.986,0.005176
person,374.589,279.327,383.996,286.663,0.005123
bird,535.8,41.811,546.55,50.344,0.004974
umbrella,409.99,212.408,429.904,226.399,0.004968
traffic light,164.702,183.995,180.733,230.842,0.004875
bird,126.93,178.091,145.543,206.216,0.004607
chair,515.025,285.026,528.262,295.806,0.00454
bicycle,237.525,283.527,253.194,301.963,0.004117
traffic light,292.063,176.183,301.267,191.632,0.004003
traffic light,438.786,156.199,444.514,171.694,0.004002
potted plant,622.335,205.326,639.899,337.221,0.003994
motorcycle,243.431,287.587,255.106,304.932,0.00383
bicycle,175.89,289.921,196.947,306.436,0.003624
traffic light,436.809,223.309,450.578,243.457,0.00342
traffic light,565.023,228.94,579.294,241.899,0.003301
truck,310.877,196.571,366.369,231.698,0.003294
chair,244.14,286.265,255.181,299.023,0.003251
bicycle,415.495,275.961,429.726,286.43,0.003089
stop sign,485.824,250.379,501.566,259.649,0.003064
traffic light,287.305,246.229,299.249,268.561,0.003064
person,441.583,268.766,450.634,281.427,0.002995
bicycle,271.491,276.289,296.245,300.695,0.002929
person,284.977,275.861,295.877,288.153,0.002918
potted plant,623.177,217.464,639.632,284.188,0.002783
traffic light,309.974,211.264,315.798,229.029,0.002733
truck,622.388,215.451,640.0,353.485,0.00273
person,356.982,275.462,397.301,309.892,0.002661
bench,243.433,287.599,255.165,304.869,0.002632
person,334.807,224.44,340.038,230.674,0.00257
motorcycle,255.514,276.493,280.141,294.068,0.002556
stop sign,279.711,242.112,291.971,272.434,0.002548
stop sign,289.905,251.806,298.958,267.992,0.002469
bird,49.112,93.957,57.396,103.559,0.002412
stop sign,477.464,240.875,496.445,256.636,0.002407
traffic light,432.143,154.988,442.396,172.532,0.002398
bicycle,200.568,287.704,222.154,322.575,0.002385
potted plant,200.568,287.704,222.154,322.575,0.002379
bicycle,284.642,278.771,296.594,296.953,0.00236
bicycle,264.562,275.207,277.217,286.486,0.002289
traffic light,285.312,195.746,297.069,211.799,0.002239
traffic light,288.797,135.499,294.37,141.272,0.002203
bench,81.07,379.837,152.286,426.008,0.002193
motorcycle,237.525,283.527,253.194,301.963,0.00216
traffic light,295.563,162.104,302.845,174.945,0.002132
car,409.78,211.842,432.584,229.609,0.002124
car,265.105,274.573,286.641,287.218,0.002026
clock,621.122,80.977,627.554,95.656,0.001977
traffic light,430.063,248.123,435.804,259.754,0.001973
bicycle,231.2,287.306,244.805,303.528,0.001973
traffic light,279.711,242.112,291.971,272.434,0.001935
traffic light,306.765,158.684,318.742,176.115,0.001893
bicycle,255.514,276.493,280.141,294.068,0.001884
clock,589.039,87.716,598.118,97.768,0.001874
bicycle,265.25,276.358,285.482,301.267,0.001866
bicycle,243.955,286.169,255.259,299.856,0.00185
person,275.725,275.273,293.945,287.747,0.001816
fire hydrant,308.341,285.116,316.729,296.651,0.001805
clock,338.256,200.219,344.191,205.745,0.001804
traffic light,278.85,171.75,284.178,195.784,0.001791
potted plant,514.989,285.025,528.444,295.8,0.00178
chair,220.494,285.066,234.523,316.49,0.001772
bench,306.564,285.701,316.086,296.763,0.001754
car,511.228,282.883,529.628,297.264,0.001751
traffic light,432.778,158.211,440.309,174.633,0.001745
bicycle,418.453,278.09,433.025,287.072,0.001665
bicycle,530.981,290.541,544.758,301.308,0.00165
car,420.005,220.179,435.228,233.395,0.001639
traffic light,307.474,211.426,314.629,229.111,0.001609
person,428.744,241.565,436.747,259.533,0.001599
traffic light,422.876,202.815,430.721,215.776,0.001575
truck,573.815,288.728,621.558,312.193,0.001563
person,265.048,274.578,286.389,287.057,0.001556
person,534.159,184.796,545.574,195.15,0.001544
truck,546.641,269.51,627.023,329.182,0.001543
clock,588.398,89.731,597.063,98.949,0.001526
bicycle,220.494,285.066,234.523,316.49,0.001507
clock,586.571,90.808,595.946,99.392,0.001496
motorcycle,265.25,276.358,285.482,301.267,0.001458
traffic light,337.68,199.358,344.645,206.657,0.001436
bicycle,441.557,268.701,450.677,281.473,0.001431
traffic light,305.123,160.272,314.769,173.7,0.001429
truck,559.424,272.191,613.227,340.132,0.001398
person,218.197,287.649,233.077,321.181,0.001372
person,243.431,287.587,255.106,304.932,0.001363
bench,511.314,283.655,522.764,295.067,0.001361
person,420.165,220.226,435.22,233.52,0.001322
car,515.025,285.026,528.262,295.806,0.001292
clock,601.183,85.931,612.753,96.746,0.001286
car,621.016,305.249,639.91,352.887,0.001265
traffic light,427.152,241.257,436.649,261.538,0.001263
bench,511.228,282.883,529.628,297.264,0.001259
traffic light,289.228,174.75,301.052,193.865,0.001224
traffic light,307.814,216.623,313.991,229.627,0.001222
chair,511.228,282.883,529.628,297.264,0.001185
motorcycle,283.456,273.547,298.837,292.725,0.00117
person,200.568,287.704,222.154,322.575,0.001161
bird,246.688,322.173,256.283,330.536,0.001156
car,290.171,257.159,298.59,267.911,0.001149
bicycle,283.456,273.547,298.837,292.725,0.001134
stop sign,492.967,252.378,504.311,259.037,0.001114
parking meter,487.58,272.932,492.434,281.252,0.001112
bird,127.481,0.0,151.753,19.932,0.001111
traffic light,285.543,174.458,297.123,194.206,0.001059
person,237.525,283.527,253.194,301.963,0.001052
motorcycle,271.491,276.289,296.245,300.695,0.001048
person,264.71,275.263,276.959,286.401,0.001044
car,264.562,275.207,277.217,286.486,0.001028
traffic light,192.556,138.66,199.405,167.733,0.001022
chair,218.436,286.857,234.55,307.144,0.00102
person,539.884,263.757,626.648,351.012,0.001005
traffic light,478.577,240.638,490.78,257.471,0.001003
