person,58.128,91.815,281.333,392.66,0.460704
baseball bat,279.289,190.486,403.453,220.118,0.09981
frisbee,279.289,190.486,403.453,220.118,0.098453
frisbee,283.778,204.129,330.876,217.897,0.086955
frisbee,271.477,197.897,392.612,225.091,0.015256
frisbee,192.196,187.945,388.17,229.755,0.010245
frisbee,282.466,206.025,317.104,216.592,0.009815
frisbee,290.451,207.267,325.015,217.178,0.006135
surfboard,279.289,190.486,403.453,220.118,0.005545
person,121.767,94.634,381.813,386.561,0.005064
baseball bat,271.477,197.897,392.612,225.091,0.004657
bird,428.186,74.388,477.763,98.314,0.004471
umbrella,281.853,190.919,402.499,223.628,0.004349
baseball bat,278.491,184.156,406.435,228.62,0.004332
baseball bat,192.196,187.945,388.17,229.755,0.003429
carrot,279.289,190.486,403.453,220.118,0.003359
potted plant,414.955,40.54,613.717,175.356,0.003204
boat,281.853,190.919,402.499,223.628,0.002653
kite,279.289,190.486,403.453,220.118,0.002469
frisbee,278.491,184.156,406.435,228.62,0.002357
skateboard,279.289,190.486,403.453,220.118,0.00194
bench,279.289,190.486,403.453,220.118,0.001925
bird,425.171,97.956,462.926,116.18,0.001872
frisbee,304.61,193.594,383.275,215.764,0.00187
bird,435.977,76.221,466.039,94.352,0.001815
baseball bat,306.213,194.173,407.338,214.616,0.001797
baseball bat,283.778,204.129,330.876,217.897,0.001768
tennis racket,279.289,190.486,403.453,220.118,0.001722
chair,279.289,190.486,403.453,220.118,0.001657
zebra,428.404,73.237,477.84,100.721,0.001637
bird,429.717,72.809,481.546,107.817,0.001607
frisbee,263.829,201.496,292.212,222.677,0.00154
person,281.853,190.919,402.499,223.628,0.001445
carrot,283.778,204.129,330.876,217.897,0.001385
frisbee,255.832,204.085,282.405,222.592,0.001313
potted plant,417.589,54.142,542.0,162.646,0.001309
frisbee,266.58,202.846,286.636,221.639,0.001298
handbag,71.749,175.617,133.29,256.479,0.001284
frisbee,182.176,171.572,397.386,247.039,0.001282
remote,281.853,190.919,402.499,223.628,0.001209
frisbee,322.365,195.734,394.465,211.903,0.001197
dog,279.289,190.486,403.453,220.118,0.001086
person,83.021,160.53,287.914,435.113,0.00108
potted plant,404.104,31.124,550.063,147.502,0.001073
baseball bat,182.176,171.572,397.386,247.039,0.001037
remote,74.262,218.349,97.576,248.608,0.001025
bird,426.37,76.536,465.342,99.812,0.001023
bird,454.236,28.194,491.85,44.631,0.001019
frisbee,280.114,201.354,342.512,216.064,0.001018
frisbee,245.765,198.34,290.226,224.888,0.001008
airplane,281.853,190.919,402.499,223.628,0.001008
