teddy bear,321.307,271.88,393.927,359.446,0.740273
teddy bear,182.044,191.356,285.685,287.0,0.608326
teddy bear,398.797,275.279,536.854,391.27,0.570238
teddy bear,362.114,220.381,421.922,297.723,0.484872
teddy bear,258.996,281.054,334.459,363.721,0.434997
teddy bear,263.732,276.009,361.002,362.686,0.418595
teddy bear,338.126,177.491,390.975,248.157,0.406002
teddy bear,386.596,256.234,443.098,321.502,0.404629
teddy bear,365.871,220.757,423.911,265.363,0.377342
teddy bear,406.021,244.434,477.845,289.312,0.291217
potted plant,514.86,248.395,639.626,473.028,0.264513
teddy bear,261.06,219.024,312.77,253.979,0.217186
teddy bear,359.107,251.593,407.488,314.233,0.216109
teddy bear,340.233,179.875,409.875,255.847,0.211589
teddy bear,359.712,253.628,400.299,300.899,0.192139
teddy bear,393.641,241.716,457.981,292.213,0.185373
teddy bear,415.907,243.462,461.589,288.151,0.177871
wine glass,0.624,267.085,36.065,413.575,0.171558
teddy bear,382.939,229.171,461.424,294.099,0.151144
vase,0.624,267.085,36.065,413.575,0.142971
vase,578.464,416.512,636.215,478.647,0.140927
teddy bear,315.102,251.425,361.353,305.787,0.130455
potted plant,0.759,182.286,116.804,376.288,0.125882
teddy bear,388.943,246.571,458.277,315.727,0.111388
teddy bear,314.899,249.384,362.981,286.036,0.093856
teddy bear,277.035,249.266,361.508,327.848,0.089622
teddy bear,265.513,262.693,390.34,361.341,0.084553
teddy bear,292.413,249.252,360.387,287.478,0.079893
spoon,599.458,114.713,638.848,153.175,0.075651
teddy bear,214.747,228.049,481.899,403.422,0.071467
teddy bear,258.231,221.651,314.056,266.862,0.069204
teddy bear,433.37,244.946,480.495,287.315,0.065844
teddy bear,385.365,262.568,427.875,321.855,0.061585
bed,113.149,208.166,545.285,476.587,0.046034
vase,56.913,257.233,86.274,369.804,0.040197
bed,259.397,264.374,380.738,370.192,0.037241
teddy bear,314.909,250.48,377.246,318.724,0.035199
teddy bear,361.989,259.427,421.774,323.607,0.033668
teddy bear,358.007,236.368,401.568,296.342,0.02998
teddy bear,258.067,242.48,370.649,355.547,0.028508
potted plant,517.792,327.419,638.799,477.892,0.027818
vase,23.908,240.431,106.592,398.264,0.027419
teddy bear,181.976,222.44,580.116,404.806,0.027052
bed,319.971,270.957,395.378,360.821,0.024087
teddy bear,401.562,246.917,474.102,304.589,0.023879
teddy bear,319.651,240.884,362.039,261.935,0.022068
apple,174.796,48.408,203.586,76.976,0.020472
teddy bear,354.992,169.144,416.535,230.161,0.020128
teddy bear,234.888,205.53,261.735,221.418,0.019383
teddy bear,269.037,196.054,361.469,254.142,0.018517
teddy bear,445.621,246.12,477.975,285.846,0.016211
teddy bear,271.021,240.725,359.618,290.757,0.015939
teddy bear,121.995,195.373,632.186,440.567,0.015677
cat,398.698,274.28,539.382,391.853,0.015322
teddy bear,376.488,217.947,432.379,255.947,0.015193
teddy bear,353.194,272.884,415.696,354.191,0.014879
potted plant,16.756,229.156,110.629,406.88,0.013126
potted plant,57.973,316.974,87.43,370.8,0.012981
dog,398.698,274.28,539.382,391.853,0.012799
teddy bear,260.423,284.166,311.014,362.616,0.012249
teddy bear,315.56,251.776,362.67,340.738,0.011679
teddy bear,388.939,250.017,433.704,299.357,0.011663
teddy bear,287.811,249.508,360.805,304.878,0.010929
potted plant,56.696,257.027,86.416,369.921,0.010841
vase,476.825,206.675,511.383,292.751,0.010401
teddy bear,226.406,263.4,366.279,377.434,0.010064
teddy bear,427.121,215.749,479.223,285.281,0.010036
bowl,579.942,253.113,640.0,339.603,0.009892
teddy bear,318.83,251.005,397.126,308.458,0.009828
teddy bear,397.605,229.767,450.177,267.87,0.009824
vase,1.271,194.969,123.824,442.524,0.009206
vase,58.555,290.527,88.016,370.352,0.009057
bed,214.747,228.049,481.899,403.422,0.009043
potted plant,0.9,169.079,78.92,390.469,0.008848
teddy bear,317.871,229.198,364.599,271.551,0.008738
teddy bear,267.362,243.652,321.753,290.765,0.008698
teddy bear,314.583,232.144,368.126,293.59,0.008676
bed,181.976,222.44,580.116,404.806,0.008505
apple,270.419,1.919,294.776,27.474,0.008437
vase,553.111,213.104,590.402,251.98,0.00829
bowl,555.43,150.424,632.65,220.207,0.007885
teddy bear,374.949,221.619,447.157,266.435,0.007702
teddy bear,389.153,291.939,417.177,323.128,0.007661
teddy bear,476.357,243.859,510.467,293.18,0.007601
teddy bear,318.188,245.597,397.949,350.368,0.0075
teddy bear,251.61,246.152,332.422,329.165,0.007444
cup,581.389,252.015,639.718,339.511,0.00711
teddy bear,184.944,187.375,310.181,339.334,0.007048
teddy bear,269.748,217.17,360.337,281.124,0.007037
couch,319.971,270.957,395.378,360.821,0.006998
teddy bear,415.226,228.836,466.867,274.748,0.006903
teddy bear,207.947,202.512,318.733,258.956,0.006847
potted plant,518.703,124.644,639.931,455.654,0.006746
spoon,554.874,109.14,637.915,217.612,0.006177
teddy bear,362.35,214.932,473.58,306.655,0.006139
teddy bear,292.885,274.056,399.436,369.415,0.006042
teddy bear,350.848,254.782,397.699,312.734,0.005964
potted plant,406.021,244.434,477.845,289.312,0.005861
potted plant,2.395,185.999,114.28,277.614,0.005723
potted plant,4.555,239.705,119.839,466.733,0.005697
bed,258.996,281.054,334.459,363.721,0.005545
teddy bear,343.555,202.995,408.488,258.634,0.005454
chair,1.14,363.067,120.963,476.326,0.005378
teddy bear,189.336,199.857,332.175,290.293,0.005105
apple,202.522,1.433,248.252,107.21,0.004965
teddy bear,287.482,283.479,344.974,360.408,0.004932
teddy bear,387.485,282.516,426.969,335.514,0.004889
bowl,578.464,416.512,636.215,478.647,0.004772
teddy bear,357.041,223.459,398.291,265.02,0.00467
potted plant,6.142,250.376,105.232,375.545,0.004551
potted plant,37.859,222.95,101.536,371.582,0.004545
teddy bear,338.54,177.964,375.543,231.061,0.004457
teddy bear,360.288,248.419,429.306,301.132,0.004442
teddy bear,245.133,189.455,381.993,324.604,0.004441
bear,398.698,274.28,539.382,391.853,0.004423
vase,4.325,252.255,73.486,377.925,0.004386
teddy bear,252.735,204.617,317.786,262.113,0.004353
teddy bear,370.117,221.095,434.995,281.166,0.004315
teddy bear,465.432,224.858,507.173,285.701,0.004223
teddy bear,426.12,240.155,460.02,283.785,0.004048
teddy bear,338.947,198.56,388.768,258.374,0.003979
apple,208.144,16.577,219.282,28.761,0.003842
potted plant,0.0,259.726,42.417,404.031,0.003759
teddy bear,321.289,207.931,449.592,313.027,0.003754
teddy bear,341.91,225.142,496.117,345.55,0.003669
bed,138.475,264.473,449.583,412.734,0.003615
teddy bear,228.624,246.414,332.174,310.197,0.003585
teddy bear,262.713,208.497,503.21,368.41,0.003584
bottle,0.516,257.637,37.049,409.743,0.003552
teddy bear,378.492,243.535,432.138,294.982,0.003535
teddy bear,414.225,248.413,444.305,288.272,0.003531
dining table,214.747,228.049,481.899,403.422,0.003515
teddy bear,288.645,227.906,362.608,266.903,0.003461
teddy bear,384.7,231.468,440.014,269.016,0.003354
teddy bear,239.149,226.969,320.943,296.938,0.003352
bed,274.355,249.4,362.035,331.895,0.003335
vase,1.192,240.354,42.849,391.538,0.003329
teddy bear,408.962,249.215,462.831,298.918,0.003299
spoon,621.592,103.994,639.842,124.289,0.003285
teddy bear,180.417,200.678,344.709,353.775,0.003234
vase,58.25,317.449,87.402,370.979,0.003224
couch,105.836,209.837,580.368,474.239,0.00322
tie,319.921,272.961,394.277,359.808,0.003188
teddy bear,435.533,247.269,467.595,285.445,0.003159
handbag,449.749,3.394,565.239,316.454,0.003148
apple,358.901,24.917,378.621,48.505,0.003135
teddy bear,333.16,174.535,436.515,267.872,0.003089
couch,259.397,264.374,380.738,370.192,0.003084
vase,517.792,327.419,638.799,477.892,0.00308
teddy bear,280.928,237.125,538.591,392.237,0.003032
potted plant,58.555,290.527,88.016,370.352,0.002989
teddy bear,265.576,217.747,315.279,286.877,0.002986
vase,575.811,359.726,639.24,477.172,0.002949
dining table,259.397,264.374,380.738,370.192,0.002924
teddy bear,378.936,223.014,413.703,263.114,0.002898
teddy bear,372.081,284.165,415.495,332.295,0.0028
teddy bear,200.83,218.609,382.406,371.728,0.002792
vase,516.828,21.133,639.424,480.0,0.002784
dining table,319.971,270.957,395.378,360.821,0.002775
dining table,1.315,363.48,120.641,474.346,0.002748
bottle,578.358,416.072,636.235,478.931,0.00274
teddy bear,264.571,247.59,353.241,303.888,0.002667
dining table,121.995,195.373,632.186,440.567,0.002607
potted plant,49.128,225.208,90.92,370.571,0.002598
sheep,398.698,274.28,539.382,391.853,0.002567
teddy bear,138.475,264.473,449.583,412.734,0.002553
teddy bear,304.066,247.021,359.153,353.98,0.002552
teddy bear,338.005,175.571,420.199,235.196,0.002539
vase,550.524,144.84,629.243,227.736,0.002517
vase,428.192,92.926,473.554,207.03,0.002508
teddy bear,172.414,186.388,396.708,326.538,0.002502
teddy bear,333.526,180.538,474.299,284.77,0.002497
apple,326.607,118.699,343.843,135.49,0.002483
couch,214.747,228.049,481.899,403.422,0.002475
bed,0.494,364.219,121.028,477.762,0.002469
potted plant,419.562,4.048,472.626,188.193,0.002435
teddy bear,424.238,247.173,483.526,304.689,0.002429
wine glass,1.111,339.133,34.942,411.798,0.002378
chair,354.992,169.144,416.535,230.161,0.002373
teddy bear,392.062,267.427,428.226,300.829,0.002322
handbag,426.635,9.179,541.217,298.609,0.002286
vase,601.182,391.978,638.961,478.63,0.002267
potted plant,32.087,254.487,109.66,455.591,0.002247
cup,0.329,257.502,37.094,409.983,0.00222
teddy bear,317.34,240.399,375.119,279.061,0.002196
teddy bear,230.771,202.269,309.265,253.763,0.002176
teddy bear,247.639,249.757,315.936,306.448,0.002158
teddy bear,262.872,310.89,321.835,366.63,0.002138
apple,367.253,12.024,389.099,33.001,0.00213
couch,181.976,222.44,580.116,404.806,0.00212
teddy bear,378.116,291.607,415.656,324.553,0.002095
spoon,555.267,150.499,632.58,219.935,0.002023
bed,183.373,204.753,326.871,358.485,0.002009
teddy bear,316.394,236.958,397.976,296.865,0.002
teddy bear,355.797,247.175,394.67,293.291,0.001991
vase,467.855,172.812,514.153,292.033,0.001988
teddy bear,240.589,214.361,313.092,269.614,0.001963
teddy bear,476.837,206.373,511.341,292.771,0.001953
vase,428.724,113.443,472.092,186.394,0.001945
teddy bear,306.572,238.842,361.401,282.915,0.001936
teddy bear,390.568,256.527,483.749,330.579,0.001934
bottle,59.33,263.565,86.527,368.663,0.001913
apple,256.386,0.0,274.954,14.044,0.00189
teddy bear,272.603,222.23,310.348,251.45,0.001873
teddy bear,156.476,144.588,412.274,313.976,0.001851
teddy bear,339.06,177.911,371.366,214.089,0.00185
vase,465.432,224.858,507.173,285.701,0.001827
potted plant,0.616,147.402,52.472,382.444,0.001807
vase,477.605,240.975,510.521,292.935,0.001802
teddy bear,366.956,183.695,515.897,329.138,0.001798
vase,0.317,257.964,23.283,366.75,0.001767
teddy bear,319.097,211.045,363.894,259.325,0.001759
teddy bear,242.752,166.239,395.696,293.217,0.001753
mouse,578.358,416.072,636.235,478.931,0.001724
teddy bear,342.692,255.473,402.883,323.717,0.001713
teddy bear,315.014,246.848,377.668,290.458,0.00169
spoon,598.509,91.519,639.868,154.069,0.001676
bed,183.476,192.091,287.408,289.234,0.001667
potted plant,4.325,252.255,73.486,377.925,0.001665
dog,321.352,271.849,393.851,359.294,0.001663
vase,537.945,411.211,630.09,478.867,0.001621
teddy bear,379.154,225.096,426.829,291.778,0.00162
teddy bear,263.172,221.066,334.102,252.646,0.001606
vase,579.942,253.113,640.0,339.603,0.001604
teddy bear,327.521,230.009,363.69,260.976,0.001591
teddy bear,373.737,218.22,516.719,360.029,0.001576
potted plant,14.702,168.87,157.049,403.095,0.001572
teddy bear,245.248,273.988,322.937,360.91,0.001571
teddy bear,350.174,216.226,412.496,259.197,0.001568
vase,0.9,169.079,78.92,390.469,0.001558
vase,522.801,122.764,631.042,336.813,0.001557
person,234.888,205.53,261.735,221.418,0.001556
teddy bear,276.257,118.984,551.074,338.794,0.001542
teddy bear,279.366,249.931,316.615,289.643,0.001527
chair,0.434,260.253,40.294,404.236,0.001511
bottle,114.023,169.339,139.615,207.623,0.001497
kite,319.921,272.961,394.277,359.808,0.001494
vase,380.415,129.948,421.121,183.332,0.001486
